,unique_id,ds,y,jetfuel_cost,unemployment_rate,GDP
251,Spirit,2021-06-30,196721.0,185.9333333333333,3.6,63360
252,Spirit,2021-07-01,177519.0,190.23333333333335,5.066666666666666,64990
253,Spirit,2021-10-01,184765.0,219.46666666666667,4.2,66010
254,Spirit,2022-01-01,194287.0,287.43333333333334,3.8333333333333335,65770
255,Spirit,2022-04-01,238971.0,397.8666666666666,3.6333333333333333,65774
256,Spirit,2022-07-01,238245.0,335.96666666666664,3.533333333333333,66115
257,Spirit,2022-10-01,261715.0,325.73333333333335,3.5666666666666664,66427
258,Spirit,2023-01-01,256701.0,300.3666666666666,3.533333333333333,66781
259,Spirit,2023-04-01,263467.0,226.5666666666667,3.533333333333333,67067
260,Spirit,2023-07-01,233974.0,248.8,3.6666666666666665,67677
261,Sun Country,2016-09-30,5364.0,163.03333333333333,5.533333333333334,58121
262,Sun Country,2016-12-31,4124.0,176.1,5.433333333333334,58376
263,Sun Country,2017-03-31,4312.0,144.43333333333334,5.1000000000000005,58486
264,Sun Country,2017-06-30,3613.0,126.63333333333333,5.033333333333333,58470
265,Sun Country,2017-09-30,4949.0,99.06666666666666,4.8999999999999995,58704
266,Sun Country,2017-12-31,4078.0,127.59999999999998,4.933333333333334,58787
267,Sun Country,2018-03-31,3499.0,129.53333333333333,4.8999999999999995,59084
268,Sun Country,2018-06-30,4622.0,143.46666666666667,4.766666666666667,59296
269,Sun Country,2018-09-30,5771.0,150.20000000000002,4.566666666666666,59494
270,Sun Country,2018-12-31,5007.0,140.56666666666666,4.366666666666667,59736
271,Sun Country,2019-03-31,4892.0,159.26666666666665,4.333333333333333,60099
272,Sun Country,2019-06-30,4387.0,174.53333333333333,4.166666666666667,60674
273,Sun Country,2019-09-30,8739.0,188.63333333333333,4.033333333333333,61093
274,Sun Country,2019-12-31,8798.0,208.66666666666666,3.9333333333333336,61336
275,Sun Country,2020-03-31,9300.0,213.5,3.766666666666667,61622
276,Sun Country,2020-06-30,9323.0,196.33333333333334,3.8333333333333335,61619
277,Sun Country,2020-09-30,16687.0,186.66666666666666,3.8666666666666667,61939
278,Sun Country,2020-12-31,17741.0,192.19999999999996,3.6333333333333333,62385
279,Sun Country,2021-03-31,18793.0,186.23333333333335,3.6,63022
280,Sun Country,2021-06-30,17346.0,185.9333333333333,3.6,63360
281,Sun Country,2021-07-01,17754.0,190.23333333333335,5.066666666666666,64990
282,Sun Country,2021-10-01,15518.0,219.46666666666667,4.2,66010
283,Sun Country,2022-01-01,22633.0,287.43333333333334,3.8333333333333335,65770
284,Sun Country,2022-04-01,20703.0,397.8666666666666,3.6333333333333333,65774
285,Sun Country,2022-07-01,21039.0,335.96666666666664,3.533333333333333,66115
286,Sun Country,2022-10-01,21088.0,325.73333333333335,3.5666666666666664,66427
287,Sun Country,2023-01-01,26786.0,300.3666666666666,3.533333333333333,66781
288,Sun Country,2023-04-01,24803.0,226.5666666666667,3.533333333333333,67067
289,Sun Country,2023-07-01,25796.0,248.8,3.6666666666666665,67677
290,United,2016-09-30,154022.0,163.03333333333333,5.533333333333334,58121
291,United,2016-12-31,170257.0,176.1,5.433333333333334,58376
292,United,2017-03-31,184740.0,144.43333333333334,5.1000000000000005,58486
293,United,2017-06-30,163203.0,126.63333333333333,5.033333333333333,58470
294,United,2017-09-30,158949.0,99.06666666666666,4.8999999999999995,58704
295,United,2017-12-31,175460.0,127.59999999999998,4.933333333333334,58787
296,United,2018-03-31,185609.0,129.53333333333333,4.8999999999999995,59084
297,United,2018-06-30,170386.0,143.46666666666667,4.766666666666667,59296
298,United,2018-09-30,169909.0,150.20000000000002,4.566666666666666,59494
